Time,Tension in Muscle,Diameter of Seg 3
2148,4.389316201017076,0.23466170157188934
2149,4.394572559590863,0.23461762853526494
2150,4.389709403772495,0.23457309192885312
2151,4.393334205466298,0.23452896757021835
2152,4.395782991672762,0.23448460009879996
2153,4.39512634246224,0.23444039694565402
2154,4.395853054826691,0.23439623659160885
2155,4.393763770466742,0.23435236174755275
2156,4.398842449312173,0.23430807771551598
2157,4.389990883750344,0.23426522562330196
2158,4.409562752031561,0.23422053267601403
2159,4.393244381860898,0.23417560277208505
2160,4.393772107759064,0.23413383983224514
2161,4.414573567596389,0.23408871320851657
2162,4.400018146259325,0.23404378233701323
2163,4.391949735828295,0.23400070614693816
2164,4.412933397650134,0.2339562853491683
2165,4.397631895350142,0.2339120168109021
2166,4.400489901254721,0.23386816582701656
2167,4.408205552800612,0.23382414380325103
2168,4.400839579068994,0.23377983784177775
2169,4.408653885391323,0.23373630295713793
2170,4.401314829476206,0.2336920742118132
2171,4.409286320748305,0.2336483591696828
2172,4.403601385905061,0.2336043326875456
2173,4.40681771687228,0.23356037804435925
2174,4.410088702423437,0.23351701982515163
2175,4.403722867819889,0.2334736497836297
2176,4.409949569077083,0.23342971240784013
2177,4.407379289299291,0.23338628260195174
2178,4.413372131730978,0.23334216104409206
2179,4.400981327563861,0.23330001446032944
2180,4.424185116038618,0.23325569273601449
2181,4.407339351800427,0.23321106327204255
2182,4.4055693575550805,0.23316978679101383
2183,4.426056968198893,0.23312479606451825
2184,4.409550237681469,0.2330805507173978
2185,4.418178913130395,0.23303674757491938
2186,4.4220707822081735,0.23299291840333877
2187,4.43239727654796,0.23295112149168665
2188,4.412403778194428,0.23290684849983082
2189,4.414686220212629,0.23286493328379504
2190,4.425834026564583,0.23282002040023997
2191,4.420959106044197,0.23277668818976435
2192,4.421990232999817,0.23273407080594405
2193,4.416960918523114,0.23269140513725756
2194,4.42505646935291,0.23264800908043345
2195,4.412765534731069,0.23260572744067476
2196,4.4294327924930545,0.23256218355856223
2197,4.419015549296729,0.2325204194667364
2198,4.437933453048113,0.23247721031985652
2199,4.421321084652893,0.23243362464408437
2200,4.420380500464075,0.23239292001578285
2201,4.44294605516548,0.23234880112703934
2202,4.427742333119421,0.2323050617343014
2203,4.427560535496535,0.2322637811195392
2204,4.442667646721544,0.23221960402020378
2205,4.4284602495157745,0.23217659289380088
2206,4.432211402024096,0.2321333139665207
2207,4.43132002329043,0.23209050685578667
2208,4.43118806445121,0.23204749720117124
2209,4.426612736703609,0.23200554927887473
2210,4.437899518936047,0.231962208328853
2211,4.42926876628076,0.23191839721948976
2212,4.425878141665388,0.23187728145920405
2213,4.444048354659514,0.23183427717146157
2214,4.43719022029259,0.23179047961440855
2215,4.438421479712116,0.2317477045165942
2216,4.444018310876535,0.23170523370865617
2217,4.447873244711157,0.23166364848912524
2218,4.437931742036116,0.23162090871908175
2219,4.445976065593806,0.23157887234025648
2220,4.446567841205894,0.23153682248545532
2221,4.445699359565171,0.23149484943508986
2222,4.453814310104806,0.23145362255239077
2223,4.443538716039009,0.23141206188593166
2224,4.459971603866717,0.23137039678838542
2225,4.448952579948937,0.2313288252758728
2226,4.4609389002998086,0.23128700768924637
2227,4.456240792695046,0.231245295880973
2228,4.459284825020382,0.23120367866559646
2229,4.468024157241675,0.2311625990108799
2230,4.461811359933605,0.2311216755536504
2231,4.47051517502878,0.23108042030745393
